method,budget,trial,f1,seconds
EXP010,50,70,0.6134923810881403,0.03301858901977539
EXPF,50,70,0.6387660171316231,0.07401657104492188
ASTRA_AGF,100,70,0.7148601380293449,0.8931319713592529
Coordinate_RF,100,70,0.7301326940533803,0.888941764831543
EXP010,100,70,0.6152734481491933,0.022420644760131836
EXPF,100,70,0.6478396680240011,0.08383703231811523
ASTRA_AGF,200,70,0.7351092984273857,1.1086337566375732
Coordinate_RF,200,70,0.7495486999500075,1.080345869064331
EXP010,200,70,0.6242439289679826,0.023793935775756836
EXPF,200,70,0.6596434769568923,0.07278203964233398
ASTRA_AGF,5,71,0.6405142675822745,0.6493508815765381
Coordinate_RF,5,71,0.6414286058831192,0.6757304668426514
EXP010,5,71,0.5794043437695067,0.02832937240600586
EXPF,5,71,0.5425853789073148,0.05093526840209961
ASTRA_AGF,25,71,0.6978015687030326,0.8066871166229248
Coordinate_RF,25,71,0.7008901054312151,0.8046977519989014
EXP010,25,71,0.6112651983608749,0.029610395431518555
EXPF,25,71,0.6553652678787343,0.0693204402923584
ASTRA_AGF,50,71,0.6971998716245539,0.846580982208252
Coordinate_RF,50,71,0.7036262695165377,0.8389332294464111
EXP010,50,71,0.6118247189466426,0.029245853424072266
EXPF,50,71,0.6516673511551379,0.0712733268737793
ASTRA_AGF,100,71,0.7321185020307099,0.9073004722595215
Coordinate_RF,100,71,0.7399625030116536,0.958392858505249
EXP010,100,71,0.6190506591217669,0.021062850952148438
EXPF,100,71,0.6572827347257008,0.06450009346008301
ASTRA_AGF,200,71,0.7380245881295104,1.0997414588928223
Coordinate_RF,200,71,0.75353540252749,1.0806553363800049
EXP010,200,71,0.6219338319913179,0.021891355514526367
EXPF,200,71,0.659637330421251,0.07067346572875977
ASTRA_AGF,5,72,0.658675797497771,0.7091810703277588
Coordinate_RF,5,72,0.6614580258593489,0.6716122627258301
EXP010,5,72,0.5841891510753635,0.022884130477905273
EXPF,5,72,0.5875189044289614,0.056017160415649414
ASTRA_AGF,25,72,0.6770415197265868,0.7988450527191162
Coordinate_RF,25,72,0.6849089692885634,0.8179259300231934
EXP010,25,72,0.6156392877510521,0.019661903381347656
EXPF,25,72,0.640942208088073,0.0697777271270752
ASTRA_AGF,50,72,0.6988738743454809,0.839479923248291
Coordinate_RF,50,72,0.7023756289752642,0.8456330299377441
EXP010,50,72,0.618958618604261,0.02518939971923828
EXPF,50,72,0.6506502756478685,0.07707405090332031
ASTRA_AGF,100,72,0.7258361318517661,0.9065039157867432
Coordinate_RF,100,72,0.7351120093706023,0.8810734748840332
EXP010,100,72,0.619875011174887,0.030137300491333008
EXPF,100,72,0.6636185554803987,0.07238554954528809
ASTRA_AGF,200,72,0.7451120857384865,1.1513864994049072
Coordinate_RF,200,72,0.7589186119135511,1.0781149864196777
EXP010,200,72,0.6261187436358244,0.030340909957885742
EXPF,200,72,0.657083856743194,0.08594965934753418
ASTRA_AGF,5,73,0.654187154069763,0.6548976898193359
Coordinate_RF,5,73,0.6505273726679612,0.6537234783172607
EXP010,5,73,0.5205109884531709,0.022443294525146484
EXPF,5,73,0.44364510247305206,0.04903078079223633
ASTRA_AGF,25,73,0.6687424059866215,0.8041427135467529
Coordinate_RF,25,73,0.6747132415840857,0.8118278980255127
EXP010,25,73,0.5568975248041836,0.024857759475708008
EXPF,25,73,0.620911918162254,0.06792163848876953
ASTRA_AGF,50,73,0.7072072363053016,0.8931944370269775
Coordinate_RF,50,73,0.7155683534809375,0.8632373809814453
EXP010,50,73,0.6081732716694676,0.021068811416625977
EXPF,50,73,0.6609874624441354,0.08244037628173828
ASTRA_AGF,100,73,0.7153961661487263,0.9140059947967529
Coordinate_RF,100,73,0.7244498182061258,0.9930381774902344
EXP010,100,73,0.6132874853214051,0.026911258697509766
EXPF,100,73,0.6617967577239598,0.07754969596862793
ASTRA_AGF,200,73,0.7336104806363793,1.1090028285980225
Coordinate_RF,200,73,0.7528495922037188,1.1016793251037598
EXP010,200,73,0.6164816353586937,0.08318591117858887
EXPF,200,73,0.6627485409206302,0.09501338005065918
ASTRA_AGF,5,74,0.6638979494136503,0.6556527614593506
Coordinate_RF,5,74,0.6625981209945759,0.669938325881958
EXP010,5,74,0.5987055961651927,0.017518997192382812
EXPF,5,74,0.6168272128676286,0.05168938636779785
ASTRA_AGF,25,74,0.6626360634305273,0.7868635654449463
Coordinate_RF,25,74,0.6695732539702519,0.7876791954040527
EXP010,25,74,0.6181098281602292,0.027820110321044922
EXPF,25,74,0.6437272463626434,0.08531427383422852
ASTRA_AGF,50,74,0.690155056515645,0.9230320453643799
Coordinate_RF,50,74,0.6997002814067177,0.8458492755889893
EXP010,50,74,0.6264963956715923,0.020594120025634766
EXPF,50,74,0.6641552651693441,0.08006811141967773
ASTRA_AGF,100,74,0.717975267720134,0.9100465774536133
Coordinate_RF,100,74,0.7298489919111597,0.9008374214172363
EXP010,100,74,0.6278208334561466,0.022027969360351562
EXPF,100,74,0.6624193714093279,0.07637357711791992
ASTRA_AGF,200,74,0.7334695641528077,1.0784847736358643
Coordinate_RF,200,74,0.752639184200622,1.1581394672393799
EXP010,200,74,0.62721872067112,0.02674722671508789
EXPF,200,74,0.6669274324071212,0.07291603088378906
ASTRA_AGF,5,75,0.6444583450530598,0.6603226661682129
Coordinate_RF,5,75,0.6459576234299185,0.6780252456665039
EXP010,5,75,0.5768050339281747,0.01618337631225586
EXPF,5,75,0.5716012064509788,0.04579973220825195
ASTRA_AGF,25,75,0.6804565163855731,0.7956147193908691
Coordinate_RF,25,75,0.6874703582785131,0.825822114944458
EXP010,25,75,0.5900892833532714,0.035616159439086914
EXPF,25,75,0.6215487716081485,0.07981157302856445
ASTRA_AGF,50,75,0.6952963658619408,0.8330199718475342
Coordinate_RF,50,75,0.6985356983715907,0.892183780670166
EXP010,50,75,0.6101770658810308,0.022782087326049805
EXPF,50,75,0.6287544395213629,0.0681147575378418
ASTRA_AGF,100,75,0.7073809502873076,0.9334990978240967
Coordinate_RF,100,75,0.7157449962583727,0.8951163291931152
EXP010,100,75,0.6163372735503583,0.02402496337890625
EXPF,100,75,0.6493807533389631,0.07463288307189941
ASTRA_AGF,200,75,0.727796029997218,1.0715456008911133
Coordinate_RF,200,75,0.7462880092490516,1.088550090789795
EXP010,200,75,0.6204969684198343,0.02600860595703125
EXPF,200,75,0.6556836187695732,0.0802619457244873
ASTRA_AGF,5,76,0.6624522038408782,0.7746672630310059
Coordinate_RF,5,76,0.6637839069398136,0.6501369476318359
EXP010,5,76,0.6179286957307741,0.020298480987548828
EXPF,5,76,0.627729271699823,0.05485892295837402
ASTRA_AGF,25,76,0.6889914089936672,0.759610652923584
Coordinate_RF,25,76,0.6925225042635714,0.7914838790893555
EXP010,25,76,0.6247042390340694,0.03345632553100586
EXPF,25,76,0.6537230548120081,0.06788015365600586
ASTRA_AGF,50,76,0.7097603254963921,0.85382080078125
Coordinate_RF,50,76,0.714085445662477,0.85062575340271
EXP010,50,76,0.6156235019036111,0.02512645721435547
EXPF,50,76,0.6381817447344763,0.07245874404907227
ASTRA_AGF,100,76,0.7186947846034006,0.9605047702789307
Coordinate_RF,100,76,0.7337162456985675,0.9091887474060059
EXP010,100,76,0.6247410774816606,0.023764848709106445
EXPF,100,76,0.6523386947703977,0.07141232490539551
ASTRA_AGF,200,76,0.7291681722555572,1.0414457321166992
Coordinate_RF,200,76,0.746641533474161,1.0918679237365723
EXP010,200,76,0.621387283039097,0.021242141723632812
EXPF,200,76,0.6505897800170282,0.07965326309204102
ASTRA_AGF,5,77,0.634367590290259,0.6707849502563477
Coordinate_RF,5,77,0.6295043371035893,0.7119686603546143
EXP010,5,77,0.481987117330288,0.01580810546875
EXPF,5,77,0.4600600472077568,0.045636653900146484
ASTRA_AGF,25,77,0.6678490499368954,0.7731208801269531
Coordinate_RF,25,77,0.6868276331276468,0.8082325458526611
EXP010,25,77,0.5342119792802313,0.030323028564453125
EXPF,25,77,0.5857656830332958,0.07852387428283691
ASTRA_AGF,50,77,0.6930314863940319,0.8304765224456787
Coordinate_RF,50,77,0.7093131680211529,0.8490300178527832
EXP010,50,77,0.5975473675077327,0.0201263427734375
EXPF,50,77,0.6225416594469799,0.07149505615234375
ASTRA_AGF,100,77,0.7207524998369292,0.9260921478271484
Coordinate_RF,100,77,0.7331547922088458,0.9386827945709229
EXP010,100,77,0.6082371712562449,0.02721261978149414
EXPF,100,77,0.6371984688540595,0.0790560245513916
ASTRA_AGF,200,77,0.7370067749537351,1.0849127769470215
Coordinate_RF,200,77,0.7503270621997852,1.0952081680297852
EXP010,200,77,0.6185187712745388,0.021860122680664062
EXPF,200,77,0.6506402013695303,0.08418941497802734
ASTRA_AGF,5,78,0.6537036705278096,0.6551477909088135
Coordinate_RF,5,78,0.6524246969469073,0.6849877834320068
EXP010,5,78,0.5899536729961201,0.02435588836669922
EXPF,5,78,0.5045116510338236,0.055676937103271484
ASTRA_AGF,25,78,0.6794577567966832,0.8277127742767334
Coordinate_RF,25,78,0.6883164657559215,0.7825155258178711
EXP010,25,78,0.6222283822164879,0.02660536766052246
EXPF,25,78,0.6333692214132324,0.07943964004516602
ASTRA_AGF,50,78,0.6932354400216654,0.8544933795928955
Coordinate_RF,50,78,0.6984667699724957,0.8399021625518799
EXP010,50,78,0.6215125675530768,0.03691577911376953
EXPF,50,78,0.6318760406252075,0.07117366790771484
ASTRA_AGF,100,78,0.7031250767660346,0.9116561412811279
Coordinate_RF,100,78,0.7142953324809771,0.9277875423431396
EXP010,100,78,0.6234558138666977,0.02310967445373535
EXPF,100,78,0.6504505660770108,0.0764927864074707
ASTRA_AGF,200,78,0.7205796062112317,1.168806791305542
Coordinate_RF,200,78,0.7436504194659603,1.0745177268981934
EXP010,200,78,0.6211276692465455,0.021345853805541992
EXPF,200,78,0.6563991924608152,0.08856320381164551
ASTRA_AGF,5,79,0.6588445828447351,0.6581628322601318
Coordinate_RF,5,79,0.6573533720190126,0.6702842712402344
EXP010,5,79,0.596760865235629,0.019038915634155273
EXPF,5,79,0.5467634147792205,0.051527976989746094
ASTRA_AGF,25,79,0.6946389741306602,0.8085343837738037
Coordinate_RF,25,79,0.6944371571655523,0.8463413715362549
EXP010,25,79,0.6113845156489435,0.02182292938232422
EXPF,25,79,0.6394191863342231,0.07265353202819824
ASTRA_AGF,50,79,0.7147334484148873,0.826399564743042
Coordinate_RF,50,79,0.719822657165065,0.8212659358978271
EXP010,50,79,0.6277035343289195,0.025720834732055664
EXPF,50,79,0.6539933238248191,0.07150650024414062
ASTRA_AGF,100,79,0.7194409574665113,0.9155771732330322
Coordinate_RF,100,79,0.7316151417890739,0.9074957370758057
EXP010,100,79,0.6222711720729424,0.028578758239746094
EXPF,100,79,0.6490728556985218,0.07631444931030273
ASTRA_AGF,200,79,0.7302783944211826,1.1891114711761475
Coordinate_RF,200,79,0.7455777433509629,1.1109986305236816
EXP010,200,79,0.6238328908536871,0.026866436004638672
EXPF,200,79,0.65314592807677,0.08502745628356934
ASTRA_AGF,5,80,0.6411616797658927,0.6565208435058594
Coordinate_RF,5,80,0.6440632974923566,0.6872243881225586
EXP010,5,80,0.5515406578563355,0.018221139907836914
EXPF,5,80,0.5384654602720576,0.05727815628051758
ASTRA_AGF,25,80,0.6897167986311388,0.7660512924194336
Coordinate_RF,25,80,0.6911568328499662,0.8344683647155762
EXP010,25,80,0.5950213936233745,0.020636796951293945
EXPF,25,80,0.6336689383587932,0.08463525772094727
ASTRA_AGF,50,80,0.695879400298738,0.9149463176727295
Coordinate_RF,50,80,0.6988971638174752,0.8294703960418701
EXP010,50,80,0.6054883331997811,0.025274991989135742
EXPF,50,80,0.6547956172874048,0.07583808898925781
ASTRA_AGF,100,80,0.7152139396573562,0.9200341701507568
Coordinate_RF,100,80,0.7282851471204814,0.9132254123687744
EXP010,100,80,0.6153271410471005,0.02237701416015625
EXPF,100,80,0.66343318252772,0.07786726951599121
ASTRA_AGF,200,80,0.7269389450564668,1.132200002670288
Coordinate_RF,200,80,0.7448192761420265,1.112825632095337
EXP010,200,80,0.6230339277309611,0.030335187911987305
EXPF,200,80,0.6615842342054619,0.09926128387451172
ASTRA_AGF,5,81,0.6400962018338697,0.6378448009490967
Coordinate_RF,5,81,0.6450301115639442,0.6690070629119873
EXP010,5,81,0.49933056465273185,0.020972251892089844
EXPF,5,81,0.5216343511051597,0.05869603157043457
ASTRA_AGF,25,81,0.6976147754049677,0.7736635208129883
Coordinate_RF,25,81,0.6971503624164932,0.7905051708221436
EXP010,25,81,0.6217061564565797,0.029215097427368164
EXPF,25,81,0.6463352009666474,0.09420108795166016
ASTRA_AGF,50,81,0.6945960378028473,0.905766487121582
Coordinate_RF,50,81,0.7013736942656786,0.8697612285614014
EXP010,50,81,0.610546213165569,0.028989315032958984
EXPF,50,81,0.647436433417204,0.09890317916870117
ASTRA_AGF,100,81,0.7130294691148791,0.9221014976501465
Coordinate_RF,100,81,0.7272425108525291,1.011747121810913
EXP010,100,81,0.6200053330874448,0.030466079711914062
EXPF,100,81,0.6569765149370291,0.10124731063842773
ASTRA_AGF,200,81,0.7218505500957677,1.0930883884429932
Coordinate_RF,200,81,0.7417561562042663,1.1676788330078125
EXP010,200,81,0.6169348111699489,0.030467510223388672
EXPF,200,81,0.6548014932033999,0.0994710922241211
ASTRA_AGF,5,82,0.6587139852655105,0.6631174087524414
Coordinate_RF,5,82,0.6606057032124061,0.7046735286712646
EXP010,5,82,0.5767573331697159,0.023241043090820312
EXPF,5,82,0.5970719141923911,0.06617522239685059
ASTRA_AGF,25,82,0.6991442803147332,0.7941327095031738
Coordinate_RF,25,82,0.7034371802783956,0.8067655563354492
EXP010,25,82,0.6151055037492613,0.03693270683288574
EXPF,25,82,0.646148364931808,0.10480165481567383
ASTRA_AGF,50,82,0.7178383154238054,0.8815000057220459
Coordinate_RF,50,82,0.7306612184334615,0.9255387783050537
EXP010,50,82,0.625611043155118,0.0403752326965332
EXPF,50,82,0.6642497732795857,0.10059762001037598
ASTRA_AGF,100,82,0.7304560999665476,0.9077939987182617
Coordinate_RF,100,82,0.7430005838627582,0.9177248477935791
EXP010,100,82,0.6224795532090713,0.024156808853149414
EXPF,100,82,0.6660988949824869,0.07646870613098145
ASTRA_AGF,200,82,0.7456567131001426,1.0572619438171387
Coordinate_RF,200,82,0.7570205085458522,1.0796129703521729
EXP010,200,82,0.6248963009685902,0.02533245086669922
EXPF,200,82,0.6575115779234374,0.0719461441040039
ASTRA_AGF,5,83,0.6726298864760744,0.65708327293396
Coordinate_RF,5,83,0.6716210280876997,0.669053316116333
EXP010,5,83,0.5511304524525249,0.021700620651245117
EXPF,5,83,0.5607903702565262,0.04800105094909668
ASTRA_AGF,25,83,0.6998930833250276,0.75596022605896
Coordinate_RF,25,83,0.7025776772019021,0.762216329574585
EXP010,25,83,0.6208850486809219,0.08453869819641113
EXPF,25,83,0.6180303933184427,0.07745122909545898
ASTRA_AGF,50,83,0.7156774751802251,0.8171520233154297
Coordinate_RF,50,83,0.7211137379365659,0.8924520015716553
EXP010,50,83,0.6365970071641321,0.023089885711669922
EXPF,50,83,0.6423048710323327,0.07349991798400879
ASTRA_AGF,100,83,0.7237266847749275,0.9041247367858887
Coordinate_RF,100,83,0.735766841028529,0.9604723453521729
EXP010,100,83,0.6276503956172139,0.024589061737060547
EXPF,100,83,0.6545601978827057,0.06798624992370605
ASTRA_AGF,200,83,0.7329106178132349,1.0775771141052246
Coordinate_RF,200,83,0.7490459117887889,1.0662102699279785
EXP010,200,83,0.6256746789871837,0.024433374404907227
EXPF,200,83,0.6533730742554107,0.07237935066223145
ASTRA_AGF,5,84,0.6530992582131895,0.7555625438690186
Coordinate_RF,5,84,0.6523289757126961,0.6793761253356934
EXP010,5,84,0.5768392136686279,0.018768310546875
EXPF,5,84,0.5307575127940525,0.04845237731933594
ASTRA_AGF,25,84,0.6973350293442411,0.7615485191345215
Coordinate_RF,25,84,0.7033444475143102,0.7614943981170654
EXP010,25,84,0.6175937093396131,0.021715641021728516
EXPF,25,84,0.6446524709498973,0.09223532676696777
ASTRA_AGF,50,84,0.7044086143493767,0.8135991096496582
Coordinate_RF,50,84,0.7141783896192344,0.8289241790771484
EXP010,50,84,0.6199882919571114,0.02115488052368164
EXPF,50,84,0.6463753588473944,0.07442307472229004
ASTRA_AGF,100,84,0.7246974921851583,0.9626216888427734
Coordinate_RF,100,84,0.7368844347815192,0.8933742046356201
EXP010,100,84,0.619332605218725,0.02127528190612793
EXPF,100,84,0.6504855111721541,0.07095146179199219
ASTRA_AGF,200,84,0.7361513799349927,1.0771596431732178
Coordinate_RF,200,84,0.7528624599432301,1.1142127513885498
EXP010,200,84,0.6208394828108307,0.022233009338378906
EXPF,200,84,0.6550901508726947,0.07977104187011719
ASTRA_AGF,5,85,0.6746508890911967,0.6340174674987793
Coordinate_RF,5,85,0.6756543844264837,0.7146499156951904
EXP010,5,85,0.5938572164243286,0.023996829986572266
EXPF,5,85,0.5810437243221527,0.047684669494628906
ASTRA_AGF,25,85,0.6980396170850993,0.8442802429199219
Coordinate_RF,25,85,0.7011727803010298,0.7790553569793701
EXP010,25,85,0.6260035547073528,0.02760171890258789
EXPF,25,85,0.6488953142244464,0.08251476287841797
ASTRA_AGF,50,85,0.704752657661949,0.8125336170196533
Coordinate_RF,50,85,0.7148729427912052,0.8163104057312012
EXP010,50,85,0.6254676335977161,0.02027750015258789
EXPF,50,85,0.6496117100777925,0.07364726066589355
ASTRA_AGF,100,85,0.7276445370985298,0.8978331089019775
Coordinate_RF,100,85,0.7380429092120131,1.0333633422851562
EXP010,100,85,0.6253536911075066,0.02720785140991211
EXPF,100,85,0.6545426977953452,0.07442092895507812
ASTRA_AGF,200,85,0.7366261384045452,1.1004109382629395
Coordinate_RF,200,85,0.750672966322999,1.0920429229736328
EXP010,200,85,0.6251311122287473,0.021286964416503906
EXPF,200,85,0.6553558494210215,0.07661914825439453
ASTRA_AGF,5,86,0.6454784055840204,0.6699907779693604
Coordinate_RF,5,86,0.6469872838429765,0.662287712097168
EXP010,5,86,0.5932565411881434,0.017503738403320312
EXPF,5,86,0.5825463957058972,0.04868125915527344
ASTRA_AGF,25,86,0.6773745888233464,0.8605754375457764
Coordinate_RF,25,86,0.6835086093579724,0.8137021064758301
EXP010,25,86,0.621835997769089,0.02683424949645996
EXPF,25,86,0.6399611725261177,0.06731963157653809
ASTRA_AGF,50,86,0.70763655285452,0.8219203948974609
Coordinate_RF,50,86,0.7166877173275996,0.9036579132080078
EXP010,50,86,0.6275821731003297,0.022558927536010742
EXPF,50,86,0.6685611351324376,0.0871577262878418
ASTRA_AGF,100,86,0.7166991908881613,0.8962070941925049
Coordinate_RF,100,86,0.7276251748872763,0.940464973449707
EXP010,100,86,0.6259830780633374,0.022758960723876953
EXPF,100,86,0.6659747227907422,0.06334829330444336
ASTRA_AGF,200,86,0.7352425620372023,1.132357120513916
Coordinate_RF,200,86,0.7528873334845891,1.0813682079315186
EXP010,200,86,0.631245921055613,0.02277851104736328
EXPF,200,86,0.6679614410699843,0.0818929672241211
ASTRA_AGF,5,87,0.6404807268755758,0.656235933303833
Coordinate_RF,5,87,0.6408154283305338,0.6622662544250488
EXP010,5,87,0.5549708502749469,0.027995586395263672
EXPF,5,87,0.4448582157538833,0.0507357120513916
ASTRA_AGF,25,87,0.6829382710766995,0.770941972732544
Coordinate_RF,25,87,0.6779579698804236,0.8670871257781982
EXP010,25,87,0.6120754210453547,0.02157449722290039
EXPF,25,87,0.652166809289811,0.07587265968322754
ASTRA_AGF,50,87,0.6929161050005314,0.8343369960784912
Coordinate_RF,50,87,0.6991951073338332,0.8590719699859619
EXP010,50,87,0.6190896364223746,0.024921655654907227
EXPF,50,87,0.6510950945953045,0.07073569297790527
ASTRA_AGF,100,87,0.7194612615125441,0.8818359375
Coordinate_RF,100,87,0.7289308791150457,0.8942224979400635
