file,method,budget,episodes,mean,population_sd,repeat
audit_repeat.json,pool_blend_0.00,100,10,0.6801688428074346,0.0049024149258543905,True
audit_repeat.json,pool_blend_0.25,100,10,0.6828408998163883,0.004846903285705889,True
audit_repeat.json,pool_blend_0.50,100,10,0.6694402805451023,0.005967960343950552,True
audit_repeat.json,pool_blend_0.75,100,10,0.6213786616096033,0.004883188286721007,True
audit_repeat.json,pool_blend_1.00,100,10,0.5286756163511137,0.0005109003032926276,True
audit_repeat.json,pool_metric,100,10,0.6501517660138261,0.006778632217027137,True
audit_repeat.json,EXP010,200,10,0.6239824550341563,0.003646326006963635,True
audit_repeat.json,EXPF,200,10,0.6586638928486178,0.004417220270085537,True
audit_repeat.json,H_4k,200,10,0.6563420633924667,0.0038758284080931907,True
audit_repeat.json,H_half,200,10,0.6490871951025553,0.003713949023743004,True
audit_repeat.json,H_k,200,10,0.6582452245455478,0.004046819393992734,True
audit_repeat.json,H_mean,200,10,0.6590916462258982,0.004085558180307973,True
audit_repeat.json,LR60,200,10,0.6832754015658893,0.006498761018422902,True
audit_repeat.json,LR60_smooth,200,10,0.6957633844226272,0.007895541269670478,True
audit_repeat.json,RF60,200,10,0.6897290842071313,0.004702825756916714,True
audit_repeat.json,RF60_smooth,200,10,0.7191926670186808,0.006286531768048763,True
audit_repeat.json,blend_0.00,200,10,0.6897290842071313,0.004702825756916714,True
audit_repeat.json,blend_0.25,200,10,0.6889268086319001,0.004388196053434311,True
audit_repeat.json,blend_0.50,200,10,0.677062021089697,0.004138615242136892,True
audit_repeat.json,blend_0.75,200,10,0.6360276454546421,0.0034710291252325266,True
audit_repeat.json,blend_1.00,200,10,0.527667027033351,0.0005816045677102266,True
audit_repeat.json,pool_F,200,10,0.6697696131141904,0.004339347140325607,True
audit_repeat.json,pool_H,200,10,0.669441359631774,0.004447588960844739,True
audit_repeat.json,pool_RF60,200,10,0.6949226001150491,0.00413739817598706,True
audit_repeat.json,pool_RF60_smooth,200,10,0.7226156106805931,0.007058324259328295,True
audit_repeat.json,pool_blend_0.00,200,10,0.6949226001150491,0.00413739817598706,True
audit_repeat.json,pool_blend_0.25,200,10,0.6951446761127656,0.003147501322908588,True
audit_repeat.json,pool_blend_0.50,200,10,0.6776152062225032,0.0035409864746043223,True
audit_repeat.json,pool_blend_0.75,200,10,0.6284056895347432,0.0035877948280709213,True
audit_repeat.json,pool_blend_1.00,200,10,0.527667027033351,0.0005816045677102266,True
audit_repeat.json,pool_metric,200,10,0.6565633049557289,0.004417462021109709,True
capacity_leaf1_audit.json,ASTRA_AGF,5,10,0.6510440838173619,0.012631841475831298,False
capacity_leaf1_audit.json,ASTRA_AGF,25,10,0.6889369448793962,0.011229725115923534,False
capacity_leaf1_audit.json,ASTRA_AGF,50,10,0.7002893292775829,0.00868922068432667,False
capacity_leaf1_audit.json,ASTRA_AGF,100,10,0.7169969373660733,0.006024695548261882,False
capacity_leaf1_audit.json,ASTRA_AGF,200,10,0.7337313728555273,0.006284508875080902,False
capacity_leaf1_audit_repeat.json,ASTRA_AGF,5,10,0.6510440838173619,0.012631841475831298,True
capacity_leaf1_audit_repeat.json,ASTRA_AGF,25,10,0.6889369448793962,0.011229725115923534,True
capacity_leaf1_audit_repeat.json,ASTRA_AGF,50,10,0.7002893292775829,0.00868922068432667,True
capacity_leaf1_audit_repeat.json,ASTRA_AGF,100,10,0.7169969373660733,0.006024695548261882,True
capacity_leaf1_audit_repeat.json,ASTRA_AGF,200,10,0.7337313728555273,0.006284508875080902,True
capacity_leaf1_fresh.json,ASTRA_AGF,5,10,0.6533695536054085,0.007355545294851891,False
capacity_leaf1_fresh.json,ASTRA_AGF,25,10,0.6801955281424965,0.010043592743418175,False
capacity_leaf1_fresh.json,ASTRA_AGF,50,10,0.6958866742939855,0.010031182337367068,False
capacity_leaf1_fresh.json,ASTRA_AGF,100,10,0.7150321180379609,0.010942897349117697,False
capacity_leaf1_fresh.json,ASTRA_AGF,200,10,0.7309831382545424,0.007792177391583543,False
